ZoneNumber,ZoneName,FileName,zonCreationDate,zonUpdateDate,zonAuthor,respawnTimer,resetMode,lastRoomNum,spawnMobileID,spawnMobileCount,spawnMobileRoomID,spawnMobileType,spawnItemID,spawnItemLocationID,spawnItemType,spawnItemMobID,spawnDoorID,spawnDoorState,multHp,multMana,multHitroll,multDamage,multArmor,multXp,multGold,multLevel
300,Labyrinth of Skelos by Quack,../ronin/lib/world/LabyrinthofSkelosbyQuack.zon,Unknown,6Jun2020,Unknown,2,Doors only,30099,,,,,30003,30032,inRoom,,,,100,100,100,100,100,100,100,100
300,Labyrinth of Skelos by Quack,../ronin/lib/world/LabyrinthofSkelosbyQuack.zon,Unknown,6Jun2020,Unknown,2,Doors only,30099,,,,,30001,30013,inRoom,,,,100,100,100,100,100,100,100,100
300,Labyrinth of Skelos by Quack,../ronin/lib/world/LabyrinthofSkelosbyQuack.zon,Unknown,6Jun2020,Unknown,2,Doors only,30099,30004,1,30000,normal,,,,,,,100,100,100,100,100,100,100,100
300,Labyrinth of Skelos by Quack,../ronin/lib/world/LabyrinthofSkelosbyQuack.zon,Unknown,6Jun2020,Unknown,2,Doors only,30099,30000,5,30006,normal,,,,,,,100,100,100,100,100,100,100,100
300,Labyrinth of Skelos by Quack,../ronin/lib/world/LabyrinthofSkelosbyQuack.zon,Unknown,6Jun2020,Unknown,2,Doors only,30099,,,,,30002,,ObjectToMobEQ,30001,,,100,100,100,100,100,100,100,100
300,Labyrinth of Skelos by Quack,../ronin/lib/world/LabyrinthofSkelosbyQuack.zon,Unknown,6Jun2020,Unknown,2,Doors only,30099,30001,1,30031,normal,,,,,,,100,100,100,100,100,100,100,100
300,Labyrinth of Skelos by Quack,../ronin/lib/world/LabyrinthofSkelosbyQuack.zon,Unknown,6Jun2020,Unknown,2,Doors only,30099,30000,4,30005,normal,,,,,,,100,100,100,100,100,100,100,100
300,Labyrinth of Skelos by Quack,../ronin/lib/world/LabyrinthofSkelosbyQuack.zon,Unknown,6Jun2020,Unknown,2,Doors only,30099,30000,4,30021,normal,,,,,,,100,100,100,100,100,100,100,100
300,Labyrinth of Skelos by Quack,../ronin/lib/world/LabyrinthofSkelosbyQuack.zon,Unknown,6Jun2020,Unknown,2,Doors only,30099,30000,3,30011,normal,,,,,,,100,100,100,100,100,100,100,100
300,Labyrinth of Skelos by Quack,../ronin/lib/world/LabyrinthofSkelosbyQuack.zon,Unknown,6Jun2020,Unknown,2,Doors only,30099,,,,,,,,,,,100,100,100,100,100,100,100,100
300,Labyrinth of Skelos by Quack,../ronin/lib/world/LabyrinthofSkelosbyQuack.zon,Unknown,6Jun2020,Unknown,2,Doors only,30099,,,,,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,348,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,348,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,345,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,342,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,339,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,331,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,326,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,325,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,319,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,317,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,320,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,306,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,308,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,300,14,302,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,301,1,350,normal,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,,,,,,,,,,,100,100,100,100,100,100,100,100
3,Lair of the Red Drake,../ronin/lib/world/LairoftheRedDrake.zon,Unknown,15Dec2017,Boba,30,Reset on timer,350,,,,,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9316,,ObjectToMobEQ,9317,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9307,,ObjectToMobEQ,9317,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9306,,ObjectToMobEQ,9317,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9305,,ObjectToMobEQ,9317,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9304,,ObjectToMobEQ,9317,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9303,,ObjectToMobEQ,9317,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9302,,ObjectToMobEQ,9317,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9317,1,9366,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9393,,ObjectToMobEQ,9304,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9304,6,9363,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9319,,ObjectToMobEQ,9308,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9318,,ObjectToMobEQ,9308,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9308,1,9360,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9304,6,9356,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9312,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9312,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9312,4,9353,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9312,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9312,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9312,4,9353,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9311,10,9352,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9311,10,9352,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9310,,ObjectToMobEQ,9318,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9318,1,9351,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,5,9350,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,5,9350,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,5,9350,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9311,10,9347,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9311,10,9347,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9303,5,9344,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9303,7,9344,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9311,6,9343,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9311,6,9343,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9311,6,9343,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9310,5,9343,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9312,,ObjectToMob,9315,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9311,,ObjectToMob,9315,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9320,,ObjectToMobEQ,9315,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9321,,ObjectToMobEQ,9315,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9315,1,9342,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9301,7,9341,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9310,5,9340,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9310,5,9340,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9302,5,9338,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9302,5,9338,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9302,5,9338,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9309,15,9338,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9310,5,9338,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9310,5,9338,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,2,9337,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,1,9337,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,1,9336,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9311,10,9336,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9310,6,9336,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9310,6,9336,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9310,6,9336,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9319,5,9335,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9319,5,9335,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9319,5,9335,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9301,4,9332,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9311,20,9331,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9311,10,9331,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9301,4,9330,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9310,10,9329,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9310,10,9329,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9309,4,9328,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9309,3,9327,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9302,25,9326,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9302,25,9326,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9304,1,9325,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9309,15,9324,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9302,15,9324,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9302,15,9324,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9302,15,9324,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9302,15,9324,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9302,15,9324,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,1,9322,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,1,9322,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,1,9322,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,3,9322,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,3,9322,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9308,,ObjectToMobEQ,9307,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9301,,ObjectToMobEQ,9307,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9307,1,9320,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9306,4,9320,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9306,4,9320,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9306,4,9320,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9306,4,9320,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9305,3,9318,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9309,4,9317,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9309,2,9317,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9305,3,9316,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9305,3,9315,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,2,9313,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9315,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9314,,ObjectToMobEQ,9313,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,9313,2,9313,normal,,,,,,,100,100,100,100,100,100,100,100
93,Loftwick,../ronin/lib/world/Loftwick.zon,Unknown,18Feb2015,Unknown,37,Reset on timer,9366,,,,,9320,,ObjectToMobEQ,9316,,,100,100,100,100,100,100,100,100
